,address,district,rooms,size,level,max_levels,price,lat,lng
1363,"город Ташкент, Chilonzor район, Чиланзар квартал Е",Chilonzor,3,84.0,5,5,55000,41.259418,69.1804708
1364,"город Ташкент, Uchtepa район, Чиланзар-24",Uchtepa,2,42.0,4,5,31500,41.2814223,69.1760005
1365,"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",Uchtepa,4,78.0,3,4,53500,41.2879715,69.1692951
1366,"город Ташкент, Chilonzor район, Чиланзар 18-й квартал",Chilonzor,3,65.0,2,5,48000,41.2729489,69.1916465
1367,"город Ташкент, Chilonzor район, Чиланзар 18-й квартал",Chilonzor,2,46.0,1,5,34500,41.2729489,69.1916465
1368,"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",Chilonzor,3,65.0,4,4,49000,41.274633,69.200587
1369,"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",Uchtepa,2,47.0,1,4,42000,41.281265,69.1879213
1370,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,2,48.0,1,5,48000,41.2770171,69.1909015
1371,"город Ташкент, Uchtepa район, Чиланзар квартал Г9А",Uchtepa,4,75.0,3,4,61000,41.2729489,69.1916465
1372,"город Ташкент, Uchtepa район, Чиланзар квартал Г9А",Uchtepa,2,54.0,1,5,80000,41.2729489,69.1916465
1373,"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,118.0,3,4,86000,41.2798237,69.2058023
1374,"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,95.0,4,4,90000,41.2798237,69.2058023
1375,"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,93.0,4,5,80000,41.2798237,69.2058023
1376,"город Ташкент, Chilonzor район, Чиланзар квартал И",Chilonzor,3,75.0,1,4,64000,41.259418,69.1804708
1377,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,4,93.0,8,9,52000,41.2867929,69.1789807
1378,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,3,70.0,1,9,60000,41.2867929,69.1789807
1379,"город Ташкент, Uchtepa район, Чиланзар 21-й квартал",Uchtepa,3,60.0,2,4,44000,41.2924208,69.1737654
1380,"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,3,68.0,4,4,35000,41.2710841,69.1849411
1381,"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",Chilonzor,2,60.0,9,9,32000,41.274633,69.200587
1382,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,3,70.0,6,16,42000,41.2953086,69.182706
1383,"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,2,53.0,3,5,55500,41.2818558,69.2552666
1384,"город Ташкент, Shayhontohur район, Камолон",Shayhontohur,6,150.0,2,9,150000,41.3058116,69.2301088
1385,"город Ташкент, Shayhontohur район, Гулбозор",Shayhontohur,4,95.0,1,4,110000,41.3248528,69.2334902
1386,"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,2,48.0,2,4,36000,41.2829494,69.1968618
1387,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,2,56.0,4,4,39500,41.2894422,69.2058023
1388,"город Ташкент, Chilonzor район, Чиланзар",Chilonzor,2,54.0,2,5,36500,41.259418,69.1804708
1389,"город Ташкент, Chilonzor район, Чиланзар-16",Chilonzor,2,50.0,3,5,35500,41.274633,69.200587
1390,"город Ташкент, Chilonzor район, Чиланзар-6",Chilonzor,2,60.0,4,5,38000,41.2857552,69.2117625
1391,"город Ташкент, Yunusobod район, Киёт",Yunusobod,1,41.37,1,4,47000,41.3245206,69.2773236
1392,"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",Uchtepa,3,65.0,4,4,34000,41.2879715,69.1692951
1393,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,1,38.0,3,4,25000,41.2953086,69.182706
1394,"город Ташкент, Yashnobod район, 1-й тупик Захидова",Yashnobod,2,58.0,11,11,24921,41.286283,69.3235123
1395,"город Ташкент, Yashnobod район, 1-й тупик Захидова",Yashnobod,1,46.0,11,11,19765,41.286283,69.3235123
1396,"город Ташкент, Mirzo Ulugbek район, жилой комплекс Akay City",Mirzo Ulugbek,3,94.0,16,23,118000,41.3201651,69.2951929
1397,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,1,30.0,4,4,26300,41.2894422,69.2058023
1398,"город Ташкент, Yashnobod район, Садыка Азимова (Жуковского) ",Yashnobod,2,70.0,4,5,103000,41.3052221,69.2898134
1399,"город Ташкент, Yunusobod район, Юнусабад 14-й квартал",Yunusobod,3,72.0,2,9,59000,41.3709551,69.307123
1400,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 2-й квартал",Mirzo Ulugbek,2,60.0,6,9,34000,41.3292204,69.3473509
1401,"город Ташкент, Uchtepa район, Чиланзар 30-й квартал",Uchtepa,2,60.0,1,4,47500,41.2978921,69.1804708
1402,"город Ташкент, Yunusobod район, проспект Мустакиллик",Yunusobod,4,100.0,3,4,123000,41.3209122,69.303727
1403,"город Ташкент, Chilonzor район, Ислама Каримова",Chilonzor,3,103.0,4,4,160000,41.3090172,69.2487178
1404,"город Ташкент, Chilonzor район, Мукими",Chilonzor,4,120.0,5,5,110000,41.2885649,69.2290098
1405,"город Ташкент, Chilonzor район, Домбрабад",Chilonzor,4,83.0,2,2,40500,41.262065,69.2072923
1406,"город Ташкент, Yakkasaroy район, Ориентир напротив Братских могил",Yakkasaroy,3,72.0,3,5,47500,41.2703942,69.2325079
1407,"город Ташкент, Yunusobod район, Минор",Yunusobod,3,78.0,4,4,55000,41.3298867,69.2803036
1408,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,2,50.0,2,5,42800,41.2847707,69.2288981
1409,"город Ташкент, Yunusobod район, Кашгар",Yunusobod,5,183.5,4,5,203000,41.3197131,69.2773236
1410,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,1,20.0,3,5,16000,41.2894422,69.2058023
1411,"город Ташкент, Mirzo Ulugbek район, Бешогайнилар",Mirzo Ulugbek,3,75.0,8,9,56000,41.3196379,69.3200203
1412,"город Ташкент, Mirobod район, Улица Эльбек",Mirobod,3,103.0,1,5,90000,41.2960584,69.3160808
1413,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,4,90.0,2,5,54000,41.2953086,69.182706
1414,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,3,78.0,2,4,52500,41.2953086,69.182706
1415,"город Ташкент, Uchtepa район, Чиланзар 14-й квартал",Uchtepa,2,49.0,1,4,31000,41.2962523,69.1909015
1416,"город Ташкент, Uchtepa район, Чиланзар 14-й квартал",Uchtepa,2,56.0,2,4,40000,41.2962523,69.1909015
1417,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,5,92.0,9,9,80000,41.2894422,69.2058023
1418,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,1,28.0,1,4,24000,41.2894422,69.2058023
1419,"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,45.0,4,4,36000,41.2948119,69.2087824
1420,"город Ташкент, Chilonzor район, Чиланзар 4-й квартал",Chilonzor,3,68.0,3,4,65000,41.2837307,69.2169777
1421,"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",Chilonzor,2,50.0,3,3,41000,41.2807837,69.223683
1422,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,3,68.0,4,5,45000,41.2847707,69.2288981
1423,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,2,50.0,4,4,39800,41.2847707,69.2288981
1424,"город Ташкент, Chilonzor район, Чиланзар 5-й квартал",Chilonzor,4,80.0,4,5,56000,41.2916859,69.2177228
1425,"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,4,110.0,8,9,74500,41.2798237,69.2058023
1426,"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",Uchtepa,3,72.0,3,9,43500,41.281265,69.1879213
1427,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,1,33.0,2,5,24500,41.2770171,69.1909015
1428,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,1,30.0,3,4,25500,41.2894422,69.2058023
1429,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,1,40.0,1,4,28500,41.2894422,69.2058023
1430,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,3,70.0,5,5,44000,41.2867929,69.1789807
1431,"город Ташкент, Chilonzor район, Катта Козиробод",Chilonzor,3,67.0,2,4,42000,41.2773103,69.2152083
1432,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,2,58.0,3,9,35000,41.2953086,69.182706
1433,"город Ташкент, Yashnobod район, Авиасозлар 1 кв",Yashnobod,3,77.0,1,5,50000,41.289028,69.3445023
1434,"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",Uchtepa,2,52.0,8,9,65000,41.281265,69.1879213
1435,"город Ташкент, Uchtepa район, Чиланзар 13-й квартал",Uchtepa,2,60.0,5,5,36000,41.290141,69.1871763
1436,"город Ташкент, Chilonzor район, Чиланзар-3",Chilonzor,2,42.0,1,4,33700,41.2855934,69.223683
1437,"город Ташкент, Mirobod район, Нукус",Mirobod,4,120.0,1,4,132000,41.2910722,69.2769129
1438,"город Ташкент, Mirzo Ulugbek район, Ц - 2, детский мир",Mirzo Ulugbek,2,65.0,5,9,76500,41.3171406,69.2892434
1439,"город Ташкент, Uchtepa район, Алгоритм  31 квартал",Uchtepa,2,42.0,1,4,33500,41.2978921,69.1804708
1440,"город Ташкент, Chilonzor район, Чиланзар 5 квартал",Chilonzor,3,100.0,6,9,78000,41.2916859,69.2177228
1441,"город Ташкент, Chilonzor район, Халклар Дустлиги",Chilonzor,3,100.0,4,4,66500,41.312785,69.242368
1442,"город Ташкент, Chilonzor район, Чиланзар квартал 20А",Chilonzor,2,58.0,7,9,42000,41.259418,69.1804708
1443,"город Ташкент, Chilonzor район, Чиланзар 18-й квартал",Chilonzor,3,72.0,2,9,46000,41.2729489,69.1916465
1444,"город Ташкент, Chilonzor район, жилой комплекс Новза",Chilonzor,4,125.0,6,9,250000,41.2894304,69.2283298
1445,"город Ташкент, Chilonzor район, Метро Хамза",Chilonzor,1,50.0,3,4,37000,41.2914153,69.223963
1446,"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,5,142.0,5,5,120000,41.2829494,69.1968618
1447,"город Ташкент, Shayhontohur район, проспект Бунёдкор",Shayhontohur,3,72.0,8,9,55000,41.3057929,69.2365238
1448,"город Ташкент, Chilonzor район, жилой комплекс Новза",Chilonzor,4,125.0,3,9,205000,41.2894304,69.2283298
1449,"город Ташкент, Mirobod район, Таллимаржон",Mirobod,2,60.0,3,4,49900,41.2962915,69.2844476
1450,"город Ташкент, Mirobod район, Айбека (пр-т Косманавтов) ",Mirobod,5,110.0,8,9,85000,41.2983828,69.2730715
1451,"город Ташкент, Chilonzor район, Чиланзар 3 квартал",Chilonzor,2,40.0,4,4,30000,41.2855934,69.223683
1452,"город Ташкент, Mirobod район, Айбека (пр-т Косманавтов) ",Mirobod,5,110.0,8,9,85000,41.2983828,69.2730715
1453,"город Ташкент, Chilonzor район, Чиланзар 3 квартал",Chilonzor,2,40.0,4,4,30000,41.2855934,69.223683
1454,"город Ташкент, Shayhontohur район, Джангох",Shayhontohur,5,186.0,5,8,155000,41.3289182,69.2527386
1455,"город Ташкент, Shayhontohur район, Жангох",Shayhontohur,4,186.0,5,8,155000,41.3289182,69.2527386
1456,"город Ташкент, Mirobod район, Учувчилар",Mirobod,2,58.0,5,5,34000,41.269586,69.2825385
1457,"город Ташкент, Chilonzor район, жилой комплекс Новза",Chilonzor,3,114.0,2,9,160000,41.2894304,69.2283298
1458,"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,2,42.0,5,5,31500,41.2814223,69.1760005
1459,"город Ташкент, Chilonzor район, Чиланзар квартал Е",Chilonzor,2,52.0,5,5,36000,41.259418,69.1804708
1460,"город Ташкент, Mirzo Ulugbek район, Олимлар (Морозова) ",Mirzo Ulugbek,4,86.0,2,5,80000,41.3292204,69.3473509
1461,"город Ташкент, Mirzo Ulugbek район, Олимлар (Морозова) ",Mirzo Ulugbek,2,64.0,6,7,45000,41.3292204,69.3473509
1462,"город Ташкент, Shayhontohur район, Ул. Казыробод",Shayhontohur,2,51.6,1,6,40000,41.2761383,69.2131752
1463,"город Ташкент, Yakkasaroy район, Шота Руставели",Yakkasaroy,2,68.0,6,8,45000,41.2911414,69.2601933
1464,"город Ташкент, Chilonzor район, проспект Бунёдкор",Chilonzor,2,64.0,8,12,53000,41.2753331,69.2052868
1465,"город Ташкент, Olmzor район, Беруний",Olmzor,3,66.0,5,5,42000,41.3327788,69.2183644
1466,"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,2,61.0,3,9,62000,41.2710841,69.1849411
1467,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,2,68.0,16,16,45000,41.2953086,69.182706
1468,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,2,63.0,2,9,42000,41.2770171,69.1909015
1469,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,2,46.0,2,4,32000,41.2770171,69.1909015
1470,"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,2,48.0,1,4,32500,41.2901628,69.1968618
1471,"город Ташкент, Chilonzor район, Чиланзар 3-й квартал",Chilonzor,2,46.0,3,4,42000,41.2855934,69.223683
1472,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,2,62.0,2,4,70000,41.2847707,69.2288981
1473,"город Ташкент, Chilonzor район, Мукими",Chilonzor,2,65.0,2,12,65000,41.2885649,69.2290098
